sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
87,2026-07-02T10:26:40.148255,7.0,6.03,-170.66595564654563,-137.2597279967158,1677.5140922394348,-1179.9419191481138,0.9745563268661499,0.9729642868041992,24.0,7.427025168269389e-06
88,2026-07-02T10:26:40.562001,8.0,7.03,-162.4896833053208,-133.53003450349206,1678.6998465989018,-1174.9325793914613,0.9778117537498474,0.9714298248291016,23.0,7.443966810036771e-06
89,2026-07-02T10:26:40.968405,9.0,8.03,-174.3802957466687,-130.0595771476219,1674.0729638011544,-1176.5194903552765,0.976072371006012,0.974000096321106,22.0,7.402634237239096e-06
90,2026-07-02T10:26:41.366214,10.0,9.03,-183.1155890674563,-132.8964117805299,1675.096917017945,-1174.8129016606254,0.9736306667327881,0.9719848036766052,23.0,7.3892712341929755e-06
91,2026-07-02T10:26:41.855872,11.0,10.03,-160.18628066347446,-138.91651658297633,1674.4804192334414,-1170.2722340702894,0.9687602519989014,0.9714619517326355,24.0,7.463051049824554e-06
92,2026-07-02T10:26:42.258545,12.0,11.03,-172.32176004094072,-134.40242217300693,1673.8158928859048,-1165.090463898814,0.9700736999511719,0.9698095917701721,23.0,7.420230634667238e-06
93,2026-07-02T10:26:42.649394,13.0,12.03,-147.17447684903163,-144.13942597442656,1670.1283228045213,-1165.0068075902527,0.9730867743492126,0.9715110659599304,26.0,7.513816691106207e-06
94,2026-07-02T10:26:43.048707,14.0,13.03,-139.53203017561464,-154.77480011060834,1669.5807184505975,-1160.8946571381239,0.9716126918792725,0.9713026881217957,27.0,7.550827300177927e-06
95,2026-07-02T10:26:43.472911,15.0,14.03,-172.8858988182037,-127.07511373489979,1671.9726983603323,-1158.2089943757455,0.9758008718490601,0.973361074924469,23.0,7.398883403429468e-06
96,2026-07-02T10:26:43.866203,16.0,15.03,-170.86082563590026,-129.68479688526713,1673.9162804561784,-1155.469988414261,0.9743627309799194,0.9713566303253174,23.0,7.40900916205986e-06
97,2026-07-02T10:26:44.265915,17.0,16.03,-173.11738074495224,-128.5992332577007,1675.7764030818362,-1151.5178675594507,0.9691285490989685,0.9726672172546387,23.0,7.3962453077191e-06
98,2026-07-02T10:26:44.650845,18.0,17.03,-177.14154444431188,-124.51149076383444,1672.4797540094005,-1147.7452633008943,0.9706361293792725,0.9681421518325806,22.0,7.3875254990754125e-06
99,2026-07-02T10:26:45.056504,19.0,18.03,-181.94085765688214,-120.91387581895106,1678.408132129989,-1142.7542295129388,0.9689512252807617,0.9668546915054321,22.0,7.361466502318011e-06
100,2026-07-02T10:26:45.451467,20.0,19.03,-183.26243049377808,-123.25822084239917,1674.5469506035442,-1143.4722958979546,0.9703740477561951,0.9691752195358276,22.0,7.3635424020206695e-06
101,2026-07-02T10:26:45.958991,21.0,20.04,-184.04033574421192,-122.80135897846776,1674.9658226614702,-1138.9400923576613,0.9695261716842651,0.9695841073989868,22.0,7.3678577479837995e-06
102,2026-07-02T10:26:46.366085,22.0,21.03,-167.95903433987405,-130.23003917871392,1676.44840928755,-1135.5286865137168,0.9698878526687622,0.9702048897743225,24.0,7.420074211946691e-06
103,2026-07-02T10:26:46.760080,23.0,22.04,-169.3971354936366,-130.0133201299468,1673.542287547316,-1130.5236772012722,0.9700112342834473,0.9681102633476257,24.0,7.4196049635696385e-06
104,2026-07-02T10:26:47.159194,24.0,23.03,-173.39531652774895,-130.7987052385579,1673.6422814408434,-1129.6194017153175,0.9734989404678345,0.970735490322113,24.0,7.409230431430531e-06
105,2026-07-02T10:26:47.560288,25.0,24.04,-169.0404643616057,-127.37804799107835,1675.2618675745907,-1124.1297763283364,0.9700127243995667,0.9684463143348694,23.0,7.421951502246949e-06
106,2026-07-02T10:26:47.961437,26.0,25.04,-177.4218422875856,-130.29873577092076,1665.7522120940848,-1120.474487740139,0.9745113849639893,0.9724218249320984,23.0,7.403642150874809e-06
107,2026-07-02T10:26:48.349676,27.0,26.04,-161.21850109193474,-134.7173635699437,1672.361257308803,-1117.782919826568,0.9709423184394836,0.9683914184570312,25.0,7.464303216026325e-06
108,2026-07-02T10:26:48.753986,28.0,27.04,-172.00524393701926,-133.76722474306007,1670.1546991465148,-1114.2614813320688,0.9706332683563232,0.9671537280082703,24.0,7.438221659340845e-06
109,2026-07-02T10:26:49.170945,29.0,28.04,-160.3961103691836,-136.98907523372327,1670.336971479992,-1109.1373848039075,0.9706555008888245,0.9678019285202026,25.0,7.483682805097825e-06
110,2026-07-02T10:26:49.573533,30.0,29.04,-161.43974742328282,-137.38491720199818,1669.5118250200176,-1104.9451211339328,0.9719085097312927,0.9660354256629944,25.0,7.483439592646287e-06
111,2026-07-02T10:26:50.077724,31.0,30.04,-153.03986669023288,-141.57403145800345,1667.603673831327,-1103.2981744663266,0.9681110382080078,0.9650892019271851,26.0,7.517480520206232e-06
